,agent1,agent2,S,A,B,P
288,1.263092178370547,1.2630921783705469,3.101914837264726e-27,0.0,0.0,66.06943702245945
289,1.2629658691527101,1.26296586915271,2.318003771996875e-27,0.0,0.0,66.0628300787572
290,1.2628395725657948,1.2628395725657946,1.7322600418998166e-27,0.0,0.0,66.05622379574933
291,1.2627132886085382,1.262713288608538,1.2945735097185126e-27,0.0,0.0,66.04961817336975
292,1.2625870172796774,1.2625870172796771,9.675090176071086e-28,0.0,0.0,66.04301321155242
293,1.2624607585779495,1.2624607585779493,7.230994017589979e-28,0.0,0.0,66.03640891023126
294,1.2623345125020917,1.2623345125020915,5.404501679644368e-28,0.0,0.0,66.02980526934023
295,1.2622082790508415,1.2622082790508413,4.0395034308582815e-28,0.0,0.0,66.0232022888133
296,1.2620820582229364,1.2620820582229362,3.0193605457784755e-28,0.0,0.0,66.01659996858442
297,1.2619558500171142,1.261955850017114,2.256922455297252e-28,0.0,0.0,66.00999830858756
298,1.2618296544321124,1.2618296544321121,1.6870694639522513e-28,0.0,0.0,66.00339730875669
299,1.261703471466669,1.2617034714666688,1.2611419012654883e-28,0.0,0.0,65.99679696902581
300,1.2615773011195224,1.2615773011195222,9.427783641076134e-29,0.0,0.0,65.9901972893289
301,1.2614511433894104,1.2614511433894102,7.048065294422504e-29,0.0,0.0,65.98359826959997
302,1.2613249982750716,1.2613249982750714,5.269202483026564e-29,0.0,0.0,65.976999909773
303,1.2611988657752442,1.261198865775244,3.939440200215364e-29,0.0,0.0,65.97040220978202
304,1.2610727458886666,1.2610727458886664,2.945362753735139e-29,0.0,0.0,65.96380516956104
305,1.2609466386140777,1.2609466386140775,2.20220487836157e-29,0.0,0.0,65.95720878904409
306,1.2608205439502163,1.260820543950216,1.646612090091825e-29,0.0,0.0,65.95061306816518
307,1.2606944618958211,1.260694461895821,1.2312309586619002e-29,0.0,0.0,65.94401800685837
308,1.2605683924496316,1.2605683924496314,9.20666625386086e-30,0.0,0.0,65.93742360505769
309,1.2604423356103867,1.2604423356103864,6.884619091345543e-30,0.0,0.0,65.93082986269718
310,1.2603162913768255,1.2603162913768253,5.148397555979721e-30,0.0,0.0,65.92423677971091
311,1.260190259747688,1.2601902597476877,3.850160853366948e-30,0.0,0.0,65.91764435603294
312,1.260064240721713,1.2600642407217129,2.8793887961066365e-30,0.0,0.0,65.91105259159734
313,1.2599382342976408,1.2599382342976406,2.1534578858052826e-30,0.0,0.0,65.90446148633818
314,1.2598122404742111,1.259812240474211,1.6105977547615345e-30,0.0,0.0,65.89787104018954
315,1.2596862592501636,1.2596862592501634,1.2046265418002858e-30,0.0,0.0,65.89128125308552
316,1.2595602906242387,1.2595602906242385,9.010157786993332e-31,0.0,0.0,65.88469212496021
317,1.2594343345951762,1.259434334595176,6.739489379063519e-31,0.0,0.0,65.87810365574771
