,agent1,agent2
913,-7766.4062,-8821.049
914,-7725.687,-8830.708
915,-7707.409,-8796.148
916,-7703.3994,-8837.242
917,-7730.682,-8839.383
918,-7703.412,-8848.006
919,-7730.2715,-8814.276
920,-7716.587,-8794.675
921,-7699.205,-8815.322
922,-7716.908,-8813.635
923,-7707.2695,-8766.071
924,-7717.5215,-8779.973
925,-7700.092,-8805.81
926,-7711.9272,-8789.171
927,-7711.247,-8819.536
928,-7698.426,-8797.106
929,-7742.0156,-8799.811
930,-7682.3647,-8800.08
931,-7715.313,-8772.189
932,-7682.7285,-8765.76
933,-7715.5713,-8763.726
934,-7709.669,-8788.503
935,-7712.589,-8783.693
936,-7738.1885,-8746.556
937,-7732.76,-8767.628
938,-7709.283,-8742.973
939,-7685.8203,-8793.029
940,-7718.4756,-8754.65
941,-7697.247,-8745.158
942,-7703.8213,-8739.768
943,-7696.674,-8740.06
944,-7695.552,-8732.926
945,-7724.7334,-8743.26
946,-7720.1836,-8745.202
947,-7719.7085,-8758.531
948,-7722.4014,-8708.07
949,-7689.4717,-8748.971
950,-7703.039,-8734.191
951,-7723.151,-8721.615
952,-7719.0093,-8728.539
953,-7696.044,-8749.055
954,-7698.2354,-8734.795
955,-7725.454,-8745.383
956,-7677.354,-8736.344
957,-7703.6445,-8707.2295
958,-7693.5645,-8729.654
959,-7677.5723,-8773.298
960,-7708.24,-8716.751
961,-7689.8906,-8715.416
962,-7693.9585,-8721.3125
963,-7684.285,-8695.639
964,-7718.9517,-8705.481
965,-7718.723,-8700.562
966,-7661.2803,-8666.732
967,-7683.8916,-8719.526
968,-7685.8174,-8688.318
