,agent1,agent2
855,-8943.125,-9114.255
856,-8924.954,-9119.489
857,-8952.673,-9131.145
858,-8964.59,-9136.514
859,-8976.333,-9120.102
860,-8946.553,-9117.067
861,-8949.076,-9152.768
862,-8939.338,-9121.252
863,-8932.643,-9108.169
864,-8937.69,-9103.793
865,-8937.091,-9089.627
866,-8917.27,-9107.109
867,-8927.609,-9128.533
868,-8924.27,-9081.789
869,-8911.968,-9129.996
870,-8926.423,-9075.413
871,-8942.232,-9062.076
872,-8886.178,-9084.838
873,-8921.591,-9063.107
874,-8952.051,-9101.385
875,-8913.477,-9078.293
876,-8897.562,-9041.033
877,-8885.134,-9071.781
878,-8883.856,-9093.786
879,-8901.05,-9052.752
880,-8875.694,-9062.271
881,-8843.914,-9038.717
882,-8870.771,-9061.23
883,-8896.926,-9059.483
884,-8888.069,-9087.954
885,-8854.893,-9041.594
886,-8863.772,-9014.86
887,-8871.791,-9059.854
888,-8842.202,-9022.533
889,-8877.576,-9027.209
890,-8853.734,-9006.793
891,-8872.218,-9052.458
892,-8802.74,-9044.283
893,-8858.483,-9047.628
894,-8855.76,-9052.744
895,-8864.727,-9057.4795
896,-8813.449,-9049.429
897,-8841.994,-9026.979
898,-8817.575,-9050.45
899,-8824.479,-9022.298
900,-8833.555,-9045.73
901,-8817.232,-8999.223
902,-8828.695,-8994.889
903,-8808.455,-8983.083
904,-8793.345,-9006.491
905,-8823.878,-8959.365
906,-8798.807,-9008.592
907,-8804.544,-8999.299
908,-8811.955,-8962.045
909,-8797.046,-8971.879
910,-8773.696,-9004.72
911,-8766.957,-8992.637
912,-8750.326,-8989.984
913,-8794.134,-8962.271
914,-8750.654,-8964.82
915,-8777.26,-8984.537
916,-8748.873,-8974.941
917,-8775.531,-8948.078
918,-8754.9,-9007.283
919,-8762.05,-8939.047
920,-8763.652,-8964.006
921,-8766.469,-8984.575
922,-8783.091,-8909.944
923,-8768.926,-8954.215
924,-8746.616,-8959.228
925,-8739.504,-8933.323
926,-8758.362,-8945.887
927,-8739.549,-8954.64
928,-8725.24,-8943.615
929,-8691.363,-8935.254
930,-8739.252,-8926.842
931,-8751.141,-8926.694
932,-8731.078,-8909.994
933,-8749.936,-8903.675
934,-8689.437,-8930.675
935,-8706.908,-8911.983
936,-8674.4375,-8890.479
937,-8702.199,-8918.125
938,-8721.158,-8913.786
939,-8712.9375,-8916.957
940,-8730.684,-8901.928
941,-8692.93,-8929.049
942,-8692.912,-8900.297
943,-8682.824,-8911.209
944,-8680.283,-8863.24
945,-8683.6875,-8921.393
946,-8707.195,-8874.738
